X,Min,Average,Max
4.963532425,1111.241204,2199.063082,3067.37796
4.972046202,1111.967575,2196.829324,3061.651589
4.98055998,1112.778079,2194.497916,3056.112225
4.989073758,1116.85784,2192.093631,3051.913378
4.997587536,1123.578807,2189.580917,3046.842543
5.006101313,1129.576317,2187.149954,3039.381907
5.014615091,1136.116714,2184.519775,3032.57286
5.023128869,1143.299774,2181.666373,3024.641387
5.031642647,1148.566541,2178.825769,3016.92714
5.040156424,1154.304997,2176.077329,3003.831734
5.048670202,1158.809047,2173.174834,2995.02706
5.05718398,1161.539364,2170.150942,2986.838596
5.065697758,1164.348411,2167.160073,2979.112225
5.074211535,1169.087473,2164.252349,2972.381907
5.082725313,1174.45082,2161.39876,2966.10931
5.091239091,1184.758062,2158.588964,2958.831734
5.099752869,1196.013879,2155.663222,2952.375045
5.108266646,1199.207747,2152.911197,2946.918357
5.116780424,1200.217098,2150.383996,2942.371099
5.125294202,1201.487812,2148.2783,2936.651589
5.13380798,1202.946384,2146.260641,2931.381907
5.142321757,1203.501535,2144.373781,2926.82882
5.150835535,1206.30621,2142.948261,2925.710159
5.159349313,1210.48678,2141.736029,2924.712648
5.167863091,1212.760409,2140.591912,2922.90257
5.176376868,1215.758952,2139.392901,2919.457721
5.184890646,1218.212726,2138.299836,2918.730318
5.193404424,1219.20629,2137.263051,2916.381907
5.201918201,1220.481376,2136.183909,2911.456263
5.210431979,1222.48678,2135.019031,2909.177656
5.218945757,1225.027177,2133.924382,2906.993138
5.227459535,1228.751059,2132.791587,2906.994596
5.235973312,1231.489695,2131.519811,2906.458146
5.24448709,1233.76976,2130.01634,2906
5.253000868,1235.69,2128.335385,2905.730318
5.261514646,1235.773707,2126.65849,2905.806132
5.270028423,1238.496131,2125.095142,2907.990649
5.278542201,1240.496131,2123.633176,2907.993138
5.287055979,1242.767271,2122.225037,2907.452742
5.295569757,1245.502993,2120.941024,2905.190953
5.304083534,1247.508397,2119.690033,2902.190953
5.312597312,1250.051708,2118.384535,2899.989192
5.32111109,1253.242662,2117.133308,2899.452742
5.329624868,1254.242662,2115.948274,2897.990649
5.338138645,1255.244119,2114.575511,2898.264278
5.346652423,1257.057112,2112.967336,2898.998968
5.355166201,1260.519205,2111.327827,2900.439019
5.363679979,1262.256385,2109.706472,2898.439019
5.372193756,1263.535418,2108.146052,2895.901112
5.380707534,1266.348411,2106.654571,2891.368609
5.389221312,1270.809047,2105.315511,2885.917325
5.39773509,1273.811536,2104.038475,2881.921271
5.406248867,1275.007893,2102.891125,2878.460636
5.414762645,1276.078729,2101.672236,2877.268225
5.423276423,1281.157457,2100.351676,2878.262821
5.431790201,1288.889233,2098.938712,2879.266767
5.440303978,1296.886318,2097.645433,2879.720967
5.448817756,1303.614146,2096.621396,2878.996053
5.457331534,1309.616636,2095.794999,2879.809047
5.465845312,1312.548715,2094.928502,2882.269682
5.474359089,1314.543311,2094.06299,2885.247034
5.482872867,1316.28049,2093.26094,2886.260331
5.491386645,1318.086622,2092.577606,2887.265735
5.499900423,1321.012266,2091.909954,2888.264278
5.5084142,1321.284437,2091.141537,2889.265735
5.516927978,1322.277576,2090.43884,2890.793866
5.525441756,1323.269682,2089.718183,2892.439445
5.533955534,1323.737179,2088.98678,2890.917325
5.542469311,1323.55163,2088.501739,2888.727828
5.550983089,1325.825259,2088.048034,2888.991681
5.559496867,1329.361708,2087.701188,2887.907974
5.568010644,1335.157032,2087.345234,2884.918782
5.576524422,1342.330741,2086.845581,2882.460636
5.5850382,1347.060027,2086.156117,2879.528556
5.593551978,1350.801153,2085.408882,2880.723882
5.602065755,1353.27114,2084.505052,2881.983788
5.610579533,1355.355272,2083.468245,2882.521695
5.619093311,1359.35424,2082.321845,2883.978384
5.627607089,1364.623497,2081.248022,2883.441934
5.636120866,1368.540822,2080.154471,2883.185975
5.644634644,1370.543311,2078.946893,2882.720967
5.653148422,1372.539364,2077.513753,2881.455232
5.6616622,1374.265735,2075.954487,2882.536875
5.670175977,1375.539364,2074.380181,2885.520663
5.678689755,1378.078729,2072.78725,2887.528556
5.687203533,1382.618093,2071.320343,2888.71951
5.695717311,1387.809047,2069.777704,2887.449827
5.704231088,1390.269682,2068.04349,2885.18306
5.712744866,1392.345496,2066.198485,2883.249523
5.721258644,1397.340517,2064.309195,2883.983788
5.729772422,1402.618093,2062.352323,2885.539364
5.738286199,1408.88486,2060.303683,2887.25347
5.746799977,1416.143734,2058.154161,2888.51878
5.755313755,1422.249523,2055.765789,2888.893219
5.763827533,1423.252012,2053.041091,2886.455232
5.77234131,1422.904027,2050.153537,2885.187007
5.780855088,1419.458146,2047.012948,2882.72886
5.789368866,1417.737179,2043.588415,2881.187007
5.797882644,1416.269682,2039.988161,2877.987309
5.806396421,1417.539364,2036.309902,2877.162901
5.814910199,1419.269682,2032.737549,2874.177656
5.823423977,1420.276544,2028.966266,2873.257417
5.831937755,1421.547258,2025.072186,2873.98816
5.840451532,1423.539364,2021.178574,2874.537907
5.84896531,1425.27114,2017.198258,2876.267193
5.857479088,1423.390226,2012.996794,2878.240598
5.865992866,1417.112225,2008.618484,2878.453774
5.874506643,1411.193868,2004.195294,2875.255959
5.883020421,1409.281948,1999.737375,2875.16788
5.891534199,1409.08808,1995.226169,2870.818437
5.900047976,1412.278001,1990.698023,2866.459178
5.908561754,1414.90253,1986.311501,2863.957799
5.917075532,1420.818397,1982.054402,2862.065471
5.92558931,1421.001457,1977.795485,2861
5.934103087,1422.084133,1973.46621,2860.730318
5.942616865,1424.468529,1969.176882,2859.190953
5.951130643,1423,1964.771486,2857.996053
5.959644421,1423.269682,1960.4222,2858.269682
5.968158198,1423.460636,1956.173678,2858.730318
5.976671976,1420.921271,1952.038772,2857.267799
5.985185754,1416.239165,1947.983854,2857.444849
5.993699532,1413.190953,1943.956773,2855.924768
6.002213309,1409.389194,1940.008901,2854.867656
6.010727087,1403.949749,1936.060906,2851.921271
6.019240865,1400.762743,1932.071654,2848.460636
6.027754643,1399.762743,1928.258228,2847.721999
6.03626842,1399.030967,1924.584254,2847.520237
6.044782198,1398.487656,1920.933886,2849.239747
6.053295976,1396.752966,1917.263998,2850.50445
6.061809754,1396.007893,1913.688875,2852.244119
6.070323531,1392.651589,1910.046108,2853.25098
6.078837309,1387.921271,1906.252358,2852.913378
6.087351087,1381.57286,1902.407575,2850.458146
6.095864865,1373.654504,1898.546323,2848.919814
6.104378642,1368.118054,1894.581475,2845.460636
6.11289242,1362.198847,1890.470157,2843.172252
6.121406198,1358.925644,1886.238075,2837.751548
6.129919976,1357.629933,1882.074008,2828.840479
6.138433753,1354.46604,1878.057912,2829.179539
6.146947531,1352.734265,1874.039541,2832.798664
6.155461309,1351.393747,1870.115414,2835.977352
6.163975087,1346.192411,1866.227027,2835.992107
6.172488864,1343.1949,1862.340584,2835.998543
6.181002642,1339.926675,1858.609527,2835.456689
6.18951642,1336.46604,1854.92107,2833.726371
6.198030198,1334.734265,1851.218854,2832.456689
6.206543975,1332.847947,1847.608494,2829.899655
6.215057753,1320.125522,1844.117995,2824.826756
6.223571531,1312.849404,1840.75486,2817.370067
6.232085308,1305.121576,1837.533665,2812.166848
6.240599086,1294.846489,1834.529065,2809.708276
6.249112864,1286.847947,1831.861557,2806.002954
6.257626642,1279.922303,1829.504889,2796.104331
6.266140419,1273.658451,1827.303766,2795.498621
6.274654197,1269.19739,1825.194136,2795.342014
6.283167975,1264.659483,1823.079873,2790.445881
6.291681753,1257.581179,1820.963894,2788.18306
6.30019553,1249.408928,1818.71363,2785.979841
6.308709308,1238.700872,1816.477794,2785.179113
6.317223086,1225.128437,1814.248209,2781.919814
6.325736864,1219.202794,1812.157772,2778.262821
6.334250641,1216.469987,1810.38874,2778.451285
6.342764419,1215.272172,1808.553654,2776.456689
6.351278197,1213.733233,1806.858645,2774.190953
6.359791975,1212.387311,1805.395633,2771.181603
6.368305752,1206.112225,1804.274916,2767.920239
6.37681953,1198.844,1803.344194,2766.190953
6.385333308,1189.311497,1802.499646,2763.72886
6.393847086,1180.396662,1801.884192,2761.6491
6.402360863,1172.303178,1801.454374,2759.460636
6.410874641,1163.402066,1801.162107,2758.187007
6.419388419,1158.742158,1801.054754,2757.452317
6.427902197,1157.730318,1801.234875,2755.72886
6.436415974,1157.007893,1801.601395,2754.724914
6.444929752,1156.732807,1802.232429,2753.727828
6.45344353,1153.391258,1803.164543,2753.711616
6.461957308,1148.193443,1804.371926,2753.793866
6.470471085,1144.735722,1805.766619,2755.43653
6.478984863,1144.543311,1807.251619,2754.789919
6.487498641,1144.482252,1809.006441,2757.244119
6.496012419,1143.286926,1811.079716,2757.440477
6.504526196,1145.3509,1813.291359,2755.448795
6.513039974,1147.742158,1815.63201,2753.460636
6.521553752,1147,1818.172653,2751.730318
6.53006753,1145.190953,1820.690413,2753.8051
6.538581307,1142.460636,1823.393249,2757.077697
6.547095085,1140.741126,1826.127289,2761.431126
6.555608863,1139.741126,1828.927293,2761.264278
6.564122641,1139.205283,1831.973219,2762.532503
6.572636418,1134.675695,1835.019373,2763.992107
6.581150196,1130.471018,1838.094124,2764.537907
6.589663974,1126.930622,1841.199451,2766.53396
6.598177751,1121.66094,1844.194352,2768.8051
6.606691529,1116.655536,1847.221768,2771.537907
6.615205307,1110.403098,1850.240647,2774.340517
6.623719085,1105.464582,1853.23699,2779.336571
6.632232862,1103.462093,1856.253295,2784.611657
6.64074664,1101.734265,1859.323596,2791.069378
6.649260418,1100.739669,1862.476608,2795.343007
6.657774196,1100.003947,1865.698057,2799.806557
6.666287973,1099.006862,1868.835759,2804.612689
6.674801751,1099.548715,1871.957546,2809.8051
6.683315529,1101.812993,1875.00151,2813.618093
6.691829307,1105.081643,1878.056978,2819.340517
6.700343084,1104.133841,1881.111359,2824.348411
6.708856862,1095.930197,1884.099599,2828.786398
6.71737064,1090.193443,1887.049121,2831.799696
6.725884418,1083.200304,1890.088451,2834.809047
6.734398195,1080.463125,1893.216365,2837.265735
6.742911973,1077.730318,1896.518993,2838.539364
6.751425751,1076.460636,1899.966572,2841.886318
6.759939529,1073.47788,1903.516144,2848.344464
6.768453306,1071.734265,1907.068185,2853.078729
6.776967084,1071,1910.521593,2861.802185
6.785480862,1069.929165,1914.108297,2865.602913
6.79399464,1066.003947,1917.675543,2871.32139
6.802508417,1065.460636,1921.107711,2875.247034
6.811022195,1062.94143,1924.465977,2876.799696
6.819535973,1060.010383,1927.742268,2880.07041
6.828049751,1058.743615,1930.957764,2885.078729
6.836563528,1058.005404,1934.22888,2889.615178
6.845077306,1058.005404,1937.517452,2895.06792
6.853591084,1058.269682,1940.770572,2898.261789
6.862104862,1059.269682,1943.790979,2899.806132
6.870618639,1060.009351,1946.686621,2903.53396
6.879132417,1060.006862,1949.512571,2905.53396
6.887646195,1060.277576,1952.246496,2907.53396
6.896159973,1060.202794,1954.881492,2910.078729
6.90467375,1058.269682,1957.243544,2914.075814
6.913187528,1058.460636,1959.483397,2917.528556
6.921701306,1055.928133,1961.880558,2920.531045
6.930215083,1053.542886,1964.392759,2922.537907
6.938728861,1052.003947,1966.834601,2924.26865
6.947242639,1052.29482,1969.08311,2927.53396
6.955756417,1053.272172,1971.244101,2930.078729
6.964270194,1052.003947,1973.400326,2934.078729
6.972783972,1051.47788,1975.496876,2938.078729
6.98129775,1050.003947,1977.753455,2942.345496
6.989811528,1048.735722,1979.954641,2947.06792
6.998325305,1048.006436,1982.175921,2951.607285
7.006839083,1047,1984.371905,2955.720967
7.015352861,1047.009351,1986.466073,2960.867616
7.023866639,1047.273629,1988.52042,2968.139788
7.032380416,1048.27114,1990.685221,2975.064399
7.040894194,1050.079761,1992.799235,2980.0409
7.049407972,1051.541854,1994.829592,2983.772675
7.05792175,1051.750477,1996.720034,2987.049219
7.066435527,1051.020585,1998.607286,2990.788887
7.074949305,1052.64906,2000.70221,2993.527524
7.083463083,1058.618093,2003.227188,2995.53645
7.091976861,1063.814025,2006.018049,2996.451285
7.100490638,1056.847947,2008.834376,2996.803217
7.109004416,1050.1949,2011.708491,2998.715988
7.117518194,1042.388343,2014.70081,2999.799696
7.126031972,1035.956185,2017.61007,3003.073325
7.134545749,1032.484741,2020.619478,3009.790345
7.143059527,1031.539364,2023.768459,3012.604795
7.151573305,1034.351326,2026.967651,3018.07041
7.160087083,1037.354847,2030.093924,3021.88735
7.16860086,1040.818397,2033.117634,3027.527524
7.177114638,1043.273629,2036.31406,3030.337603
7.185628416,1044.020159,2039.516664,3034.801153
7.194142194,1043.002489,2042.876511,3037.531471
7.202655971,1041.460636,2046.249362,3039.269682
7.211169749,1039.193443,2049.748997,3041.24764
7.219683527,1035.193443,2053.315367,3041.966543
7.228197305,1030.387311,2056.853752,3041.440477
7.236711082,1026.001032,2060.36227,3040.26531
7.24522486,1024.008925,2063.999632,3040.173284
7.253738638,1022.003521,2067.603688,3038.730318
7.262252416,1018.485348,2071.132075,3036.364237
7.270766193,1014.463125,2074.38324,3031.187007
7.279279971,1011.732807,2077.50585,3028.998543
7.287793749,1009.755456,2080.508327,3028.993138
7.296307526,1009.002489,2083.342158,3027.906091
7.304821304,1007.730318,2086.159473,3024.460636
7.313335082,1005.464582,2089.01006,3022.444849
7.32184886,1003.250399,2091.762705,3019.46021
7.330362637,1000.508422,2094.557085,3015.286966
7.338876415,999.0132976,2097.246139,3006.36278
7.347390193,999.0068615,2099.636706,2999.283445
7.355903971,999.2804904,2101.751284,2990.651589
7.364417748,999.7332326,2103.613117,2985.081257
7.372931526,999.5487152,2105.213229,2977.551669
7.381445304,1001.543311,2106.73824,2968.029549
7.389959082,1003.269682,2108.059209,2960.651589
7.398472859,1003.021616,2109.28881,2954.57286
7.406986637,1003.540822,2110.382281,2954.623537
7.415500415,1004.541854,2111.33729,2950.71702
7.424014193,1005.28049,2112.233909,2950.264278
7.43252797,1004.199272,2113.1107,2950.456689
7.441041748,1001.74653,2113.856917,2948.456263
7.449555526,1000.731775,2114.560363,2945.900687
7.458069304,999.7400941,2115.097329,2940.544808
7.466583081,999.8248334,2115.518716,2934.371099
7.475096859,999.4714439,2115.953015,2930.257417
7.483610637,998.0122656,2116.315841,2931.25347
7.492124415,998.8223441,2116.594235,2931.983788
7.500638192,1001.006862,2116.743011,2931.72886
7.50915197,998.3985448,2116.865764,2930.993138
7.517665748,993.2175487,2116.993361,2930.451285
7.526179526,991.2775756,2116.908959,2929.801153
7.534693303,992.0014574,2116.475963,2932.807589
7.543207081,992.0054041,2115.924187,2934.458146
7.551720859,989.9266754,2115.43792,2933.44837
7.560234637,987.0039467,2115.042891,2932.453774
7.568748414,987,2114.65653,2930.449827
7.577262192,985.9241861,2114.258617,2928.44837
7.58577597,983.5458004,2113.997519,2926.176199
7.594289748,982.7396687,2113.94855,2926.535418
7.602803525,982.0024893,2113.976864,2928.263853
7.611317303,980.7642,2114.143813,2928.460636
7.619831081,979.7666893,2114.52168,2925.651589
7.628344858,979.8370991,2115.149596,2922.102874
7.636858636,982.2829798,2115.935456,2915.536024
7.645372414,983.5447685,2116.846134,2915.347599
7.653886192,985.2696822,2117.883545,2913.17723
7.662399969,986.0078935,2118.890037,2909.906697
7.670913747,985.2111126,2119.93902,2906.749059
7.679427525,981.9389411,2120.867947,2900.363205
7.687941303,977.1963576,2121.762311,2895.181603
7.69645508,973.7342646,2122.586245,2891.379418
7.704968858,972.7371794,2123.345592,2886.371099
7.713482636,972.0151804,2124.071224,2880.921271
7.721996414,972.2967028,2124.708975,2877.460636
7.730510191,973.2967028,2125.387231,2876.268225
7.739023969,974.0270206,2126.160045,2876.188464
7.747537747,974.0241058,2126.950306,2873.626026
7.756051525,974.5512045,2127.681747,2869.175167
7.764565302,976.2933625,2128.353783,2867.455232
7.77307908,976.492635,2129.110904,2864.647642
7.781592858,974.1969641,2129.817705,2861.177656
7.790106636,968.0064361,2130.330364,2858.188464
7.798620413,966.4606357,2130.924262,2855.371099
7.807134191,964.7328072,2131.602046,2849.10931
7.815647969,962.4724758,2132.289059,2842.112225
7.824161747,960.4857734,2132.959084,2838.187007
7.832675524,958.7342646,2133.624542,2835.917325
7.841189302,958.2696822,2134.21916,2833.437562
7.84970308,959.5422791,2134.83128,2832.53645
7.858216858,962.0866221,2135.422396,2833.451285
7.866730635,965.2761182,2135.925875,2834.263246
7.875244413,964.7047546,2136.450781,2836.771218
7.883758191,964.2451509,2136.870473,2838.968001
7.892271969,965.5054822,2137.3121,2839.723456
7.900785746,967.2347681,2137.674026,2838.181603
7.909299524,969.5852428,2137.999249,2835.72886
7.917813302,974.4950994,2138.228134,2835.259906
7.92632708,976.7809939,2138.37627,2835.172252
7.934840857,980.6004232,2138.477321,2832.457721
7.943354635,986.0585696,2138.38305,2830.18306
7.951868413,989.7928341,2138.109717,2827.459178
7.960382191,992.2534698,2137.824352,2824.650557
7.968895968,992.4444233,2137.663591,2818.651022
7.977409746,990.985245,2137.203907,2807.479377
7.985923524,991.2574165,2136.449663,2800.920846
7.994437301,992.5216946,2135.542579,2799.533535
8.002951079,993.9783835,2134.522496,2803.261789
8.011464857,993.9798409,2133.395025,2804.807589
8.019978635,994.2520124,2132.250187,2806.181177
8.028492412,994.7087013,2131.071827,2806.254502
8.03700619,993.7087013,2130.029576,2806.730318
8.045519968,993.2480657,2128.928466,2805.459178
8.054033746,994.5162904,2127.912647,2803.990224
8.062547523,996.2426615,2126.835659,2802.998543
8.071061301,997.2426615,2125.806173,2802.721999
